file_name,chunks,quarter
video_2024_Q1_1,"['base', 'first', 'posit', 'momentum', 'europ', 'continu', 'least', 'anoth', 'quarter', 'second', 'enjoy', 'benefit', 'interest', 'rate', 'cut', 'south', 'america', 'third', 'signific', 'improv', 'consum', 'boost', 'high', 'new', 'busi', 'profit', 'benefit', 'oper', 'leverag', 'one', 'transform', 'program', 'expect', 'becom', 'even', 'evid', 'rest', 'year', 'well']",2024 Q1
video_2024_Q1_1,"['cost', 'risk', 'expect', 'contain', 'line', 'expect', 'context', 'strong', 'labor', 'market', 'deploy', 'capit', 'profit', 'growth', 'opportun', 'group', 'rotat', 'improv', '', 'q', 'expect', 'remain', 'line', 'target', '', 'all', 'tnaf', 'plu', 'cash', 'dividend', 'grow', 'doubl', 'digit', 'well', 'track', 'meet', 'target', 'cycl', 'would', 'happi', 'take', 'question', 'thank', 'you']",2024 Q1
video_2024_Q1_1,"['thank', 'you', 'hector', 'thank', 'you', 'jose', 'start', 'session', 'now', 'thank', 'you', 'wish', 'ask', 'question', 'pleas', 'press', 'star', 'five', 'telephon', 'alreadi', 'first', 'question', 'line', 'francesco', 'rican', 'alandra', 'pleas', 'ahead', 'ye', 'thank', 'take', 'question', 'first', 'nia', 'spain', 'surpris', 'posit', 'seen', 'local', 'peer', 'rais', 'guidanc', 'wonder', 'updat', 'guidanc', 'detail', 'main', 'assumpt', 'behind']",2024 Q1
video_2024_Q1_1,"['big', 'cliff', 'shall', 'expect', 'current', 'jail', 'car', 'also', 'connect', 'day', 'court', 'exampl', 'spanish', 'liquid', 'stand', 'remuner', 'here', 'provid', 'comment', 'access', 'combin', 'nia', 'perform', 'spain', 'corpor', 'center', 'second', 'question', 'capit', 'beep', 'lodet', 'first', 'quarter', 'basel', 'mention', 'past', 'beep', 'left', 'januari', 'first']",2024 Q1
video_2024_Q1_1,"['mean', 'alreadi', 'line', 'perform', 'post', 'basel', 'wonder', 'updat', 'basel', 'regulatori', 'impact', 'headwind', 'expect', 'see', 'cet', 'target', 'context', 'also', 'potenti', 'contest', 'compact', 'thank', 'you', 'thank', 'francesco', 'let', 'explain', 'exactli', 'see', 'nia', 'basic', 'go', 'spain', 'first', 'all', 'mean', 'see', 'realli', 'good', 'trend', 'see', 'retail']",2024 Q1
video_2024_Q1_1,"['fact', 'realli', 'good', 'growth', 'client', 'basic', 'talk', '', 'net', 'new', 'client', 'one', 'year', 'trend', 'continu', 'basic', 'posit', 'first', 'quarter', 'well', 'basic', 'abl', 'add', '', 'new', 'client', 'import', 'say', 'comment', 'see', 'continu', 'trend', 'also', 'interest', 'rate', 'toward', 'second', 'quarter', 'continu', 'differ', 'busi', 'basic', 'quit', 'well', 'see']",2024 Q1
video_2024_Q1_1,"['mean', 'cib', 'also', 'perform', 'quit', 'well', 'commerci', 'busi', 'too', 'basic', 'give', 'idea', 'expect', 'strong', 'along', 'nia', 'spain', 'term', 'corpor', 'center', 'see', 'capit', 'ask', 'basic', 'jo', 'give', 'detail', 'thank', 'you', 'actor', 'let', 'compliment', 'actor', 'comment']",2024 Q1
video_2024_Q1_1,"['current', 'forward', 'rate', 'said', 'see', 'nia', 'still', 'second', 'quarter', 'basic', 'flat', 'third', 'bit', 'fourth', 'would', 'lead', 'nia', 'spain', 'yearonyear', 'low', 'singl', 'digit', 'rememb', 'expect', 'nia', 'spain', 'drop', 'bit', 'yearonyear', 'rel', 'current', 'level', 'interest', 'rate', 'forward', 'rate', 'see', 'actual', 'nia', 'spain', 'yearonyear', 'corpor', 'center', 'first', 'quarter', 'bit', 'abnorm', 'increas', 'hedg']",2024 Q1
video_2024_Q1_1,"['alway', 'tri', 'hedg', 'begin', 'year', 'base', 'expect', 'differ', 'currenc', 'would', 'expect', 'nia', 'corpor', 'center', 'gradual', 'perform', 'better', 'futur', 'effect', 'charg', 'might', 'lower', 'capit', 'basel', 'let', 'make', 'gener', 'comment', 'basel', 'element', 'well', 'sever', 'element', 'uncertainti', 'european', 'bank', 'capit', 'capit', 'requir', 'come', 'quarter']",2024 Q1
video_2024_Q1_1,"['first', 'state', 'implement', 'fartyb', 'time', 'analyz', 'propos', 'basel', 'rule', 'avoid', 'unexpect', 'impact', 'therefor', 'like', 'frtb', 'basel', 'rule', 'quit', 'differ', 'initi', 'propos', 'europ', 'need', 'react', 'put', 'european', 'bank', 'profound', 'competit', 'disadvantag']",2024 Q1
video_2024_Q1_1,"['unlik', 'though', 'commiss', 'make', 'use', 'deleg', 'act', 'postpon', 'implement', 'frtb', 'beyond', 'januari', 'st', '', 'howev', 'think', 'crr', 'go', 'chang', 'addit', 'eva', 'need', 'publish', 'technic', 'paper', 'interpret', 'new', 'direct', 'capit', 'direct', 'eva', 'mandat', 'aggreg', 'impact', 'paper', 'must', 'neutral', 'guarante', 'paper', 'neutral', 'themselv']",2024 Q1
video_2024_Q1_1,"['case', 'instanc', 'paper', 'present', 'consult', 'advanc', 'oper', 'risk', 'model', 'calcul', 'all', 'inform', 'today', 'maintain', 'estim', 'low', 'day', 'one', 'impact', 'basel', 'januari', 'st', 'impact', 'low', 'basi', 'point', 'fulli', 'load', 'impact', 'basi', 'point', 'comment', 'befor', 'all', 'would', 'expect', 'fulli', 'load', 'face', 'basel', 'come', 'effect']",2024 Q1
video_2024_Q1_1,"['countersick', 'galbaf', 'spain', 'spain', 'approxim', 'risk', 'weight', 'asset', 'group', 'countersick', 'galbaf', 'quarter', 'amount', 'impact', 'capit', 'group', 'basi', 'point', 'basi', 'point', 'basi', 'point', 'rememb', 'howev', 'time', 'countersick', 'buffer', 'announc', 'time', 'they', 're', 'implement', 'oneyear', 'lag']",2024 Q1
video_2024_Q1_1,"['announc', 'impact', 'capit', 'requir', 'year', 'like', 'impact', '', 'capit', 'requir', 'might', 'impact', 'year', 'end', 'capit', 'requir', '', 'thank', 'you', 'next', 'question', 'pleas', 'question', 'ijana', 'fiolargi', 'bnp', 'pariba', 'pleas', 'ahead', 'good', 'morn', 'good', 'morn', 'everyon', 'thank', 'take', 'question', 'may', 'first', 'one', 'feed', 'feed', 'gener', 'quarter', 'quit', 'good']",2024 Q1
video_2024_Q1_1,"['re', 'look', 'come', 'quarter', 'expect', 'expect', 'acceler', 'growth', 'driven', 'group', 'four', 'month', 'cab', 'world', 'manag', 'insurund', 'link', 'ijana', 'fiolargi', 'one', 'see', 'kind', 'one', 'feed', 'report', 'jump', 'lot', 'quarter', 'quarter', 'second', 'question', 'bit', 'link', 'capit', 'debat', 'want', 'better', 'understand', 'organ', 'gener', 'expect']",2024 Q1
video_2024_Q1_1,"['mean', 'profit', 'improv', 'feel', 'beep', 'pass', 'bit', 'low', 'could', 'probabl', 'gener', 'bit', 'would', 'abl', 'add', 'addit', 'growth', 'delay', 'thank', 'you', 'thank', 'ignacio', 'okay', 'term', 'feed', 'gener', 'okay', 'see', 'strong', 'quarter', 'quarter', 'that', 'quarter', 'quarter', 'growth', 'retail']",2024 Q1
video_2024_Q1_1,"['retail', 'repres', 'basic', 'half', 'quarterli', 'growth', 'basic', 'solid', 'commerci', 'activ', 'region', 'continu', 'okay', 'talk', 'stand', 'perform', 'cab', 'that', 'quarter', 'quarter', 'that', 'record', 'revenu', 'basic', 've', 'global', 'transact', 'bank', 'one', 'whatsoev', 'bank', 'basic', 'busi', 'usual', 'client', 'flow', 'kind']",2024 Q1
video_2024_Q1_1,"['okay', 'wealth', 'also', 'strong', 'record', 'activ', 'privat', 'bank', 'also', 'higher', 'volum', 'asset', 'manag', 'well', 'insur', 'busi', 'see', 'good', 'trend', 'probabl', 'see', 'good', 'trend', 'come', 'brazil', 'toward', 'end', 'year', 'help', 'out', 'okay', 'consum', 'growth', 'came', 'mainli', 'europ', 'okay', 'volum', 'grew', 'also', 'insur', 'fee', 'recov', 'europ', 'shall', 'help', 'well']",2024 Q1
video_2024_Q1_1,"['respect', 'tri', 'continu', 'told', 'fee', 'grow', 'reach', 'mid', 'high', 'singl', 'digit', 'offici', 'target', 'tell', 'trend', 'see', 'increas', 'cab', 'connect', 'wealth', 'payment', 'growth', 'custom', 'transaction', 'global', 'busi', 'experi', 'doubl', 'fee', 'growth', 'chang', 'busi', 'model', 'concentr', 'princip', 'account']",2024 Q1
video_2024_Q1_1,"['import', 'understand', 'model', 'chang', 'about']",2024 Q1
video_2024_Q1_1,"['model', 'chang', 'exactli', 'talk', 'becom', 'number', 'one', 'bank', 'client', 'goe', 'transaction', 'fee', 'rwa', 'consumpt', 'past', 'okay', 'basic', 'chang', 're', 'execut', 'today', 'go', 'see', 'much', 'better', 'trend', 'toward', 'disciplin', 'part', 'alloc', 'rwa', 'leav', 'capit', 'question', 'jose', 'thank', 'you', 'hello', 'nacho']",2024 Q1
video_2024_Q1_1,"['organ', 'capit', 'gener', 'post', 'dividend', 'around', 'basi', 'point', 'per', 'quarter']",2024 Q1
video_2024_Q1_1,"['think', 'keep', 'reswit', 'asset', 'fairli', 'flat', 'throughout', 'year', 'low', 'reswit', 'asset', 'consumpt', 'asset', 'rotat', 'initi', 'mention', 'abl', 'avail', 'capit', 'growth', 'regulatori', 'headwind', 'per', 'quarter', 'extra', 'quarter', 'still', 'expect', 'basi', 'point', 'addit', 'regulatori', 'requir', 'posit', 'contribut', 'intang', 'manag', 'net', 'net', 'know', 'still', 'see', 'capit', 'ratio', 'year', 'end']",2024 Q1
video_2024_Q1_1,"['thank', 'next', 'question', 'pleas', 'next', 'question', 'alvaro', 'serrano', 'mongol', 'stanley', 'pleas', 'ahead', 'good', 'morn', 've', 'got', 'kind', 'coupl', 'followup', 'question']",2024 Q1
video_2024_Q1_1,"['ektor', 'gave', 'detail', 'fee', 'perform', 'want', 'circl', 'back', 'brazil', 'know', 'said', 'there', 'one', 'run', 'rate', 'expect', 'go', 'forward', 'how', 'pipelin', 'look', 'realiz', 'there', 'one', 'mayb', 'season', 'repeat', 'mention', 'brazil', 'renegoti', 'paronex', 'suspect', 'that', 'fee', 'bit', 'lower', 'could', 'repeat', 'second', 'question', 'ii']",2024 Q1
video_2024_Q1_1,"['thank', 'comment', 'spain', 'invit', 'comment', 'brazil', 'brazil', 'obvious', 'strong', 'sound', 'like', 'sensit', 'gave', 'expect', 'expect', 'year', 'continu', 'strong', 'think', 'bottom', 'thank', 'you']",2024 Q1
video_2024_Q1_1,"['thank', 'alvaro', 'ye', 'explain', 'perform', 'quit', 'good', 'look', 'strong', 'pipelin', 'market', 're', 'abl', 'execut', 'everyth', 'think', 'good', 'trend', 'know', 'depend', 'mean', 'market', 'basic', 'goe', 'tell', 'market', 'basic', 'help', 'sens', 'continu', 'trend', 'market', 'help', 'sorri', 'repeat', 're', 'look', 'brazil', 'exactli', 'say', 'mean', 'one', 'payment', 'first', 'quarter', 'last', 'year', 'go', 'repeat', 'big', 'one', 'million', 'euro', 'basic', 'slow', 'littl', 'bit', 'see', 'trend', 'quit', 'well', 'sens', 'see', 'payment', 'grow', 'nice', 'also', 'see', 'retail', 'help', 'also', 'growth', 'saw', 'toward', 'end', 'year', 'see', 'continu', 'trend', 'help', 'well', 'insur', 'retail', 'help', 'well', 'okay', 'see', 'pretti', 'good', 'trend', 'sens', 'trend', 'continu', 'strong', 'term', 'nia', 'spain', 'brazilian', 'could', 'tell', 'indic', 'get', 'begin', 'rate', 'continu', 'way', 'go', 'give', 'mean', 'first', 'see', 'volum', 'growth', 'brazil', 'import', 'understand', 'volum', 'growth', 'come', 'payment', 'retail', 'mainli', 'nia', 'spain', 'alreadi', 'jose', 'gave', 'good', 'explan', 'allow', 'jose', 'deep', 'detail', 'one', 'term', 'let', 'real', 'fast', 'tell', 'trend', 'mean', 'see', 'basic', 'behav', 'competitor', 'behav', 'okay', 'busi', 'know', 'focus', 'retail', 'core', 'busi', 'continu', 'throw', 'improv', 'offer', 'user', 'experi', 'also', 'gradual', 'continu', 'grow', 'invest', 'corpor', 'segment', 'wealth', 'tri', 'diversifi', 'away', 'retail', 'okay', 'nia', '', 'quarter', 'similar', 'said', 'bank', 'big', 'one', 'similar', 'trend', 'ross', 're', 'take', 'action', 'improv', 'nia', 're', 'price', 'chang', 're', 'announc', 'deposit', 'lend', 'first', 'quarter', 'll', 'tri', 'reduc', 'beta', 'manag', 'much', 'better', 'way', 'acid', 'mortgag', 'spread', 'also', 'improv', 'uke', 'market', 'shall', 'help', 'toward', 'next', 'quarter', 'neg', 'expect', 'begin', 'year', 'also', 'execut', 'cost', 'control', 'effort', 'help', 'basic', 'main', 'part', 'go', 'see', 'cost', 'risk', 'basic', 'man', 'mean', 'control', 'expect', 'much', 'll', 'ask', 'jo', 'basic', 'give', 'detail', 'term', 'spain', 'brazil', 'nia', 'brazil', 'nia', 'gradual', 'acceler', 'toward', 'second', 'half', 'year', 'mean', 'year', 'year', 'see', 'mid', 'high', 'doubl', 'digit', 'ten', 'doubl', 'ten', 'growth', 'nia', 'perform', 'rest', 'year', 'similar', 'one', 'saw', 'first', 'quarter', 'sector', 'said', 've', 'seen', 'pickup', 'volum', 'margin', 'custom', 'margin', 'flat', 'quarter', 'quarter', 'year', 'year', 'full', 'year', 'know', 'nia', 'mid', 'singl', 'digit', 'someth', 'like', 'estim', 'believ', 'nia', 'group', 'grow', 'quarter', 'quarter', 'year', 'sequenti', 'see', 'higher', 'nia', 'everi', 'quarter', 'year', 'year', 'year', 'custom', 'revenu', 've', 'talk', 'fee', 'strong', 'perform', 'fee', 'year', 'year', 'custom', 'revenu', 'close', 'doubl', 'digit', 'rel', 'thank', 'thank', 'next', 'question', 'pleas', 'next', 'question', 'ignacio', 'ferreto', 'ub', 'pleas', 'ahead', 'good', 'morn', 'thank', 'take', 'question', 'think', 've', 'seen', 'slide', 'use', 'last', 'quarter', 'around', 'kind', 'aspir', 'road', 'hit', 'target', 'kind', 'updat', 'basic', 'quickli', 'think', 'get', 'number', 'main', 'driver', 'main', 'initi', 'seen', 'open', 'ban', 'launch', 'recent', 'littl', 'bit', 'color', 'basic', 'quickli', 'get', 'second', 'one', 'asset', 'qualiti', 'mean', 'use', 'give', 'inform', 'around', 'pd', 'charg', 'past', 'well', 'think', 've', 'seen', 'actual', 'forgiv', 've', 'miss', 'give', 'littl', 'bit', 'underli', 'color', 'qualiti', 'link', 'auto', 'busi', 'develop', 'thank', 'thank', 'ignacio', 'okay', 'term', 'particular', 'thing', 'first', 'mean', 'know', 've', 'invest', 'quit', 'heavili', 'market', 'basic', 'concentr', 'import', 'busi', 'consum', 'one', 'side', 'okay', 'busi', 'scale', 'also', 'expand', 'littl', 'money', 'civ', 'side', 'presenc', 're', 'also', 'invest', 'becom', 'domest', 'privat', 'bank', 'wealth', 'manag', 'capabl', 'domest', 'way', 'due', 'fact', 'today', 'basic', 'nonu', 'allianc', 'okay', 'thing', 're', 'invest', 'take', 'rotat', 'believ', 'gon', 'toward', 'end', 're', 'gon', 'abl', 'get', 'still', 're', 'work', 'realli', 'hard', 'order', 'abl', 'complet', 'term', 'asset', 'qualiti', 'let', 'explain', 'exactli', 's', 'first', 'still', 'see', 'strong', 'labor', 'market', 'okay', 'behavior', 'portfolio', 'continu', 'well', 'happen', 'continu', 'see', 'trend', 'linkag', 'day', 'behav', 'much', 'better', 'precovid', 'rememb', 'precovid', 'went', 'way', 'percent', 'today', 'around', 'close', 'mid', 's', 'okay', 'continu', 'like', 'see', 'cost', 'risk', 'pretti', 'stabl', 'around', 'level', 'expect', 'continu', 'like', 'end', 'year', 'see', 'surpris', 'way', 'portfolio', 'behav', 'okay', 'circa', 'around', 'that', 'see', 'done', 'also', 'much', 'focu', 'profit', 're', 'strong', 'capit', 'alloc', 'see', 'origin', 'come', 'quit', 'good', 'also', 'focus', 'credit', 'qualiti', 'mix', 'portfolio', 'continu', 'sustain', 'around', 'percent', 'prime', 'near', 'prime', 'okay', 'see', 'portfolio', 'stabl', 'level', 'thank', 'thank', 'hector', 'next', 'question', 'pleas', 'next', 'question', 'carlo', 'pesoto', 'gacha', 'barg', 'bpi', 'pleas', 'ahead', 'ye', 'good', 'morn', 'first', 'question', 'would', 'actual', 'outlook', 'nii', 'see', 'evolv', 'throughout', 'year', 'expect', 'pressur', 'continu', 'could', 'also', 'see', 'recoveri', 'trend', 'second', 'question', 'sorri', 'answer', 'sure', 'cost', 'risk', 'remain', 'quit', 'low', 'level', 'see', 'pick', 'throughout', 'year', 'see', 'first', 'key', 'level', 'someth', 're', 'current', 'throughout', 'year', 'thank', 'much', 'sorri', 'thank', 'carlo', 'first', 'outlook', 'nii', 'see', 'flatish', 'okay', 'let', 'see', 'volum', 'basic', 'turn', 'explain', 'sinc', 'much', 'focus', 'profit', 'also', 'capit', 'alloc', 'see', 'go', 'flatish', 'around', 'okay', 'term', 'cost', 'risk', 'sorri', 'cost', 'risk', 'told', 'explain', 'alvaro', 'see', 'flatish', 'mean', 'guidanc', 'go', 'around', 'basi', 'point', 'percent', 'sorri', 'basi', 'point', 'may', 'add', 'said', 'see', 'qualiti', 'pressur', 'anywher', 'labor', 'market', 'strong', 'new', 'employ', 'new', 'job', 'creation', 'also', 'strong', 'everywher', 'see', 'realli', 'pressur', 'there', 'sign', 'qualiti', 'deterior', 'could', 'extrapol', 've', 'seen', 'recent', 'quarter', 'could', 'extrapol', 'rest', 'year', 'thank', 'next', 'question', 'pleas', 'marta', 'sanchez', 'romero', 'citi', 'pleas', 'ahead', 'thank', 'much', 'good', 'morn', 'first', 'question', 'capit', 'bank', 'spain', 'introduc', 'ccib', 'bip', 'bip', 'would', 'leav', 'percent', 'fulli', 'load', 'correctli', 'year', 'one', 'ratio', 'leav', 'impli', 'mba', 'buffer', 'basi', 'point', 'pretti', 'low', 'european', 'standard', 'standard', 'think', 'percent', 'fulli', 'load', 'perfectli', 'one', 'ratio', 'target', 'still', 'right', 'one', 'event', 'second', 'question', 'bottom', 'line', 'percent', 'smaller', 'last', 'year', 'shrink', 'continu', 'think', 'stabil', 'earn', 'current', 'level', 'quickli', 'clarif', 'previou', 'question', 'revenu', 'growth', 'see', 'report', 'revenu', 'constant', 'current', 'euro', 'thank', 'let', 'answer', 'final', 'question', 'estim', 'almost', 'around', 'doubl', 'digit', 'revenu', 'growth', 'constant', 'euro', 'argentina', 'current', 'euro', 'obvious', 'current', 'euro', 'euro', 'argentina', 'constant', 'mayb', 'higher', 'explain', 'believ', 'best', 'best', 'reflect', 'underli', 'perform', 'elimin', 'distort', 'hyperinfl', 'argentina']",2024 Q1
video_2024_Q1_1,"['term', 'capit', 'tell', 'basic', 'exactli', 'said', 'reiter', 're', 'go', 'end', 'year', 'around', 'okay', 'realli', 'believ', 'actual', 'reiter', 're', 'go', 'percent', 'base', 'three', 'would', 'would', 'main', 'point']",2024 Q1
video_2024_Q1_1,"['countri', 'call', 'buffer', 'implement', 'year', 'time', 'capit', 'target', 'decid', 'board', 'board', 'might', 'review', 'capit', 'target', 'know', 'variabl', 'led', 'capit', 'target', 'might', 'chang', 'go', 'comfort', 'basi', 'point', 'actual', 'capit', 'buffer', 'thank', 'next', 'question', 'pleas', 'next', 'question', 'brita', 'smith', 'autonom', 'pleas', 'ahead']",2024 Q1
video_2024_Q1_1,"['yeah', 'thank', 'take', 'question', 've', 'got', 'two', 'question', 'optimist', 'interest', 'come', 'spain', 'ukrain', 'brazil', 'let', 'know', 'chang', 'offici', 'group', 'target', 'delta', 'think', 'biggest', 'delta', 'consensu', 'technic', 'got', 'doubl', 'digit', 'custom', 'revenu', 'growth', 'group', 'revenu', 'target', 'smith', 'singl', 'digit', 'what', 'delta', 'year', 'thank']",2024 Q1
video_2024_Q1_1,"['first', 'know', 'saw', 'first', 'quarter', 'monetari', 'adjust', 'argentina', 'first', 'quarter', 'six', 'countri', 'million', '', 'billion', 'monetari', 'posit', 'argentina', 'inflat', 'percent', 'first', 'quarter', 'first', 'quarter', 'six', 'hundr', 'million', 'that', 'tri', 'avoid', 'look', 'constant', 'charg', 'obvious', 'control', 'that', 'reason', 'chang', 'revenu', 'target', 'mean', 'total', 'revenu', 'target', 'group', 'meet', 'singl', 'digit', 'believ', 'custom', 'revenu', 'growth', 'approach', 'close', 'doubl', 'digit']",2024 Q1
video_2024_Q1_1,"['brita', 'term', 'revenu', 'overal', 'say', 'nnii', 'ye', 'sound', 'optimist', 'optimist', 'trend', 'front', 'rate', 'rate', 're', 'go', 'meet', 'percent', 'rot', 'basic', 'announc', 'onward', 'believ', 'look', 'good', 'look', 'promis', 'rate', 'guidanc', 'gave', 'you', 'thank', 'next', 'question', 'pleas']",2024 Q1
